property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
flat,129.0,4.0,4,4.0,Relatively New,2953.0,1,0,high,0.0,low floor,2.63
flat,37.0,2.0,2,2.0,Moderately Old,1109.0,0,0,medium,1.0,mid floor,1.35
flat,203.0,4.0,4,3.0,Moderately Old,2580.0,1,0,high,2.0,high floor,3.6
flat,159.0,2.0,2,1.0,Moderately Old,995.0,0,0,high,1.0,mid floor,0.55
flat,11.0,2.0,2,1.0,Relatively New,750.0,0,0,medium,1.0,mid floor,0.3
flat,132.0,2.0,2,4.0,new property,1200.0,0,0,medium,2.0,low floor,1.01
flat,240.0,4.0,4,4.0,Relatively New,1920.0,1,0,medium,1.0,high floor,1.9
flat,229.0,3.0,2,1.0,Relatively New,1654.0,1,1,low,0.0,high floor,1.25
flat,202.0,4.0,5,3.0,Moderately Old,2791.0,1,0,high,0.0,low floor,3.8
house,74.0,4.0,3,2.0,Moderately Old,211.0,0,1,high,1.0,mid floor,1.9
flat,251.0,2.0,2,2.0,new property,673.0,0,0,medium,2.0,mid floor,0.27
flat,211.0,2.0,2,3.0,Relatively New,1130.0,0,0,high,0.0,mid floor,1.08
house,139.0,5.0,5,4.0,Relatively New,8000.0,1,0,medium,2.0,high floor,9.0
house,101.0,3.0,4,2.0,Moderately Old,3240.0,1,0,high,2.0,mid floor,12.0
flat,131.0,4.0,6,4.0,Relatively New,2131.0,1,0,medium,0.0,low floor,1.42
house,176.0,10.0,10,4.0,Relatively New,347.0,0,0,medium,1.0,mid floor,8.0
flat,209.0,3.0,4,4.0,Moderately Old,1764.0,1,0,high,2.0,low floor,2.32
flat,135.0,6.0,4,2.0,Moderately Old,3951.0,0,0,medium,1.0,high floor,2.3
flat,262.0,3.0,3,3.0,Relatively New,1599.0,0,0,medium,0.0,mid floor,0.91
house,35.0,9.0,9,4.0,old property,3600.0,1,1,medium,2.0,high floor,10.75
flat,262.0,1.0,1,1.0,new property,500.0,0,0,medium,1.0,low floor,0.21
house,179.0,3.0,3,2.0,old property,4950.0,0,0,medium,1.0,mid floor,5.0
flat,198.0,4.0,4,4.0,Moderately Old,2667.0,0,0,high,1.0,high floor,2.05
flat,229.0,4.0,4,3.0,Relatively New,2193.0,1,0,medium,1.0,high floor,1.33
house,104.0,4.0,4,4.0,old property,1845.0,0,0,medium,1.0,mid floor,2.95
flat,231.0,3.0,4,3.0,Relatively New,2179.0,1,0,high,1.0,mid floor,1.85
flat,216.0,2.0,2,0.0,Moderately Old,1200.0,0,0,medium,1.0,high floor,0.95
flat,214.0,2.0,2,3.0,Relatively New,1222.0,0,0,medium,1.0,high floor,1.15
house,177.0,2.0,2,4.0,Moderately Old,900.0,1,1,medium,1.0,high floor,1.7
flat,210.0,3.0,3,2.0,new property,1346.0,0,1,high,0.0,high floor,1.62
flat,157.0,2.0,2,2.0,Relatively New,1200.0,0,0,low,2.0,high floor,2.4
flat,238.0,3.0,3,4.0,Relatively New,1929.0,1,0,medium,0.0,high floor,1.21
flat,231.0,2.0,2,4.0,Relatively New,1406.0,0,1,medium,0.0,low floor,1.3
flat,235.0,3.0,3,4.0,new property,2122.0,1,0,medium,1.0,mid floor,1.3
flat,214.0,3.0,5,3.0,Moderately Old,1527.0,1,0,medium,2.0,high floor,1.67
flat,227.0,2.0,2,2.0,Relatively New,1299.0,0,0,medium,2.0,low floor,1.0
flat,57.0,4.0,4,4.0,new property,4842.0,1,1,high,0.0,low floor,5.9
house,134.0,4.0,5,4.0,Relatively New,2430.0,1,0,high,2.0,mid floor,6.0
flat,83.0,3.0,3,4.0,Moderately Old,2321.0,1,0,medium,1.0,high floor,0.9
flat,238.0,4.0,4,4.0,Moderately Old,2200.0,1,0,high,2.0,low floor,1.54
house,212.0,4.0,3,2.0,new property,1800.0,0,0,low,2.0,high floor,2.95
house,7.0,3.0,3,2.0,Moderately Old,2430.0,1,0,high,2.0,mid floor,4.0
flat,211.0,3.0,3,4.0,Under Construction,2288.0,1,0,medium,1.0,mid floor,1.9
flat,226.0,3.0,3,4.0,old property,1989.0,0,0,medium,2.0,high floor,1.35
flat,262.0,2.0,2,4.0,Relatively New,1319.0,0,0,high,1.0,low floor,1.1
flat,227.0,4.0,5,4.0,Relatively New,2294.0,1,0,medium,2.0,low floor,1.38
flat,232.0,3.0,3,1.0,Relatively New,1746.0,0,0,medium,2.0,high floor,1.35
flat,133.0,2.0,3,3.0,Relatively New,1283.0,0,0,medium,2.0,high floor,1.02
flat,232.0,4.0,4,4.0,Moderately Old,2139.0,1,0,medium,2.0,low floor,1.54
flat,238.0,4.0,4,4.0,Relatively New,1900.0,0,0,medium,2.0,high floor,1.65
flat,193.0,3.0,4,3.0,Moderately Old,1773.0,0,1,medium,2.0,mid floor,1.7
house,104.0,4.0,4,4.0,Moderately Old,270.0,1,1,medium,1.0,high floor,4.99
flat,229.0,3.0,2,3.0,Relatively New,1588.0,0,0,medium,1.0,low floor,1.15
flat,175.0,3.0,3,4.0,Under Construction,1600.0,0,0,medium,2.0,high floor,1.35
flat,203.0,2.0,2,2.0,Under Construction,1244.0,0,0,medium,0.0,high floor,1.7
flat,262.0,2.0,2,1.0,new property,522.0,0,0,medium,1.0,mid floor,0.36
flat,45.0,3.0,3,0.0,Under Construction,1758.0,0,0,medium,1.0,mid floor,1.08
flat,207.0,3.0,3,4.0,Relatively New,2800.0,1,0,high,0.0,low floor,5.0
flat,262.0,3.0,2,2.0,new property,1244.0,0,0,medium,1.0,mid floor,0.83
flat,203.0,3.0,3,3.0,Relatively New,1592.0,0,0,high,1.0,low floor,2.1
flat,223.0,3.0,3,3.0,Relatively New,1154.0,0,0,medium,0.0,low floor,1.25
flat,129.0,4.0,4,4.0,Relatively New,2898.0,1,0,medium,1.0,low floor,2.65
flat,231.0,2.0,2,3.0,Relatively New,1173.0,0,0,medium,2.0,low floor,1.1
house,215.0,4.0,4,4.0,Relatively New,5500.0,1,1,medium,0.0,high floor,4.02
house,199.0,3.0,4,3.0,Moderately Old,333.0,1,1,high,1.0,mid floor,3.75
flat,230.0,2.0,2,3.0,Relatively New,1158.0,0,0,high,1.0,high floor,0.85
house,41.0,3.0,3,2.0,Moderately Old,600.0,0,0,medium,1.0,mid floor,0.5
flat,240.0,3.0,2,2.0,new property,1175.0,0,0,medium,1.0,low floor,0.79
flat,233.0,3.0,3,4.0,new property,1306.0,0,0,medium,2.0,high floor,1.75
flat,231.0,4.0,5,4.0,Relatively New,2545.0,0,0,medium,2.0,high floor,2.2
house,117.0,2.0,2,1.0,old property,360.0,0,0,medium,1.0,mid floor,0.35
flat,230.0,2.0,2,1.0,Relatively New,531.0,0,1,low,2.0,high floor,0.36
flat,78.0,3.0,4,4.0,Relatively New,2000.0,1,0,high,0.0,low floor,6.2
house,199.0,5.0,4,3.0,Relatively New,300.0,1,0,medium,1.0,mid floor,8.0
flat,217.0,4.0,4,4.0,Moderately Old,2600.0,1,0,high,0.0,high floor,3.2
flat,131.0,2.0,2,2.0,new property,1539.0,0,0,medium,2.0,high floor,1.05
flat,175.0,3.0,3,3.0,Relatively New,1373.0,0,0,high,1.0,high floor,1.72
flat,232.0,3.0,3,4.0,Relatively New,1500.0,0,0,low,0.0,low floor,1.55
flat,236.0,3.0,3,4.0,Under Construction,1944.0,0,0,medium,2.0,high floor,1.7
flat,242.0,3.0,2,1.0,Relatively New,716.0,0,0,high,2.0,high floor,0.37
flat,131.0,1.0,1,1.0,new property,778.0,0,0,medium,2.0,low floor,0.46
flat,175.0,2.0,2,3.0,new property,644.0,0,0,medium,2.0,high floor,0.68
flat,262.0,2.0,2,3.0,Under Construction,1131.0,0,0,medium,1.0,high floor,0.95
flat,238.0,3.0,3,2.0,Relatively New,1562.0,0,0,medium,2.0,low floor,1.19
flat,262.0,2.0,2,2.0,new property,577.0,0,0,medium,1.0,mid floor,0.32
flat,235.0,2.0,2,4.0,new property,1103.0,0,0,medium,1.0,mid floor,0.97
house,192.0,5.0,6,0.0,Relatively New,3000.0,0,0,medium,1.0,mid floor,6.5
flat,133.0,3.0,3,2.0,Relatively New,1500.0,1,0,medium,2.0,mid floor,0.85
flat,167.0,3.0,4,3.0,Relatively New,2134.0,0,0,medium,1.0,mid floor,2.5
flat,227.0,2.0,2,2.0,Relatively New,1299.0,0,0,high,2.0,low floor,0.94
flat,230.0,2.0,2,4.0,Relatively New,1026.0,0,1,medium,0.0,high floor,0.73
house,213.0,3.0,3,2.0,old property,1440.0,0,0,high,1.0,mid floor,2.25
flat,175.0,4.0,3,3.0,Relatively New,1983.0,0,0,high,0.0,low floor,1.8
flat,250.0,2.0,2,2.0,Under Construction,103.0,0,0,medium,1.0,low floor,1.15
flat,212.0,4.0,3,0.0,Relatively New,1826.0,0,0,medium,1.0,mid floor,1.0
house,119.0,2.0,4,2.0,Moderately Old,900.0,0,0,medium,1.0,high floor,1.3
flat,127.0,3.0,4,3.0,Relatively New,1605.0,1,0,medium,2.0,low floor,1.9
flat,262.0,2.0,2,2.0,new property,564.0,0,0,medium,2.0,mid floor,0.42
flat,132.0,1.0,1,0.0,Relatively New,318.0,0,0,medium,2.0,mid floor,0.25
house,104.0,8.0,6,4.0,Moderately Old,3240.0,1,1,medium,1.0,mid floor,5.6
house,34.0,4.0,3,2.0,Relatively New,1800.0,0,1,medium,1.0,mid floor,5.8
flat,41.0,2.0,2,2.0,Moderately Old,944.0,0,0,medium,1.0,mid floor,0.38
flat,207.0,2.0,2,2.0,Relatively New,1358.0,0,0,medium,1.0,low floor,1.9
flat,240.0,4.0,3,0.0,Under Construction,2040.0,0,0,medium,1.0,low floor,1.25
flat,235.0,3.0,3,3.0,Under Construction,1064.0,0,1,medium,0.0,high floor,1.2
flat,127.0,3.0,4,3.0,Relatively New,2334.0,1,0,high,2.0,high floor,1.95
flat,226.0,3.0,4,4.0,new property,1893.0,1,0,low,0.0,high floor,2.3
flat,215.0,2.0,2,3.0,new property,1400.0,0,0,medium,0.0,high floor,1.18
flat,129.0,3.0,4,4.0,Relatively New,1669.0,1,0,medium,2.0,low floor,1.25
flat,226.0,3.0,4,4.0,new property,1900.0,1,0,low,0.0,low floor,2.26
flat,127.0,4.0,4,4.0,Relatively New,1957.0,0,0,medium,2.0,low floor,2.4
flat,64.0,3.0,2,2.0,Moderately Old,1502.0,0,0,medium,1.0,high floor,0.75
flat,133.0,3.0,4,4.0,Relatively New,4600.0,0,0,medium,1.0,low floor,2.15
flat,238.0,4.0,4,3.0,Relatively New,2861.0,0,0,medium,0.0,high floor,1.25
flat,214.0,3.0,4,3.0,Relatively New,1765.0,1,1,medium,2.0,low floor,1.65
house,40.0,2.0,2,1.0,Relatively New,1000.0,0,0,medium,1.0,high floor,0.7
flat,175.0,3.0,3,2.0,Relatively New,1185.0,0,0,low,1.0,low floor,0.9
flat,231.0,2.0,2,3.0,Relatively New,1604.0,0,0,medium,1.0,low floor,1.14
house,34.0,4.0,4,3.0,Moderately Old,4500.0,1,1,high,1.0,high floor,15.0
flat,223.0,3.0,4,3.0,new property,2050.0,0,0,medium,1.0,high floor,1.72
flat,216.0,2.0,2,1.0,Relatively New,600.0,0,0,high,1.0,high floor,0.55
house,273.0,5.0,5,2.0,Relatively New,120.0,0,0,medium,1.0,high floor,1.6
flat,203.0,3.0,3,3.0,new property,1137.0,0,0,medium,1.0,mid floor,1.9
house,72.0,3.0,3,1.0,Moderately Old,2000.0,0,0,medium,1.0,mid floor,3.5
flat,230.0,3.0,3,4.0,new property,1561.0,0,0,medium,2.0,high floor,0.84
flat,128.0,4.0,5,4.0,new property,2416.0,1,0,medium,1.0,low floor,2.0
flat,10.0,3.0,3,1.0,old property,1000.0,0,0,medium,1.0,mid floor,0.8
flat,127.0,3.0,3,3.0,Relatively New,2200.0,1,0,medium,1.0,low floor,2.61
flat,242.0,2.0,2,3.0,Under Construction,661.0,0,0,medium,1.0,mid floor,0.4
flat,240.0,2.0,2,3.0,Under Construction,846.0,0,0,medium,1.0,mid floor,0.78
house,104.0,4.0,4,3.0,Relatively New,1415.0,0,1,high,1.0,mid floor,2.9
flat,208.0,2.0,2,2.0,Relatively New,1048.0,0,0,medium,1.0,high floor,1.32
flat,141.0,3.0,4,3.0,Relatively New,1930.0,1,0,medium,0.0,high floor,2.35
flat,239.0,2.0,2,2.0,Relatively New,1148.0,0,1,medium,2.0,high floor,0.87
flat,198.0,1.0,1,1.0,Moderately Old,543.0,0,0,medium,1.0,mid floor,0.6
flat,133.0,3.0,3,3.0,Relatively New,1711.0,0,1,high,0.0,low floor,2.33
flat,140.0,4.0,6,4.0,Relatively New,3655.35,1,0,high,0.0,high floor,5.6
flat,133.0,2.0,2,2.0,Relatively New,1505.0,0,0,medium,1.0,low floor,0.7
flat,139.0,4.0,5,4.0,Relatively New,2650.0,1,0,high,0.0,low floor,3.7
flat,225.0,3.0,4,2.0,Moderately Old,1922.0,1,0,medium,2.0,high floor,1.4
flat,221.0,3.0,4,4.0,Relatively New,1833.0,1,0,high,0.0,high floor,1.09
flat,231.0,2.0,2,3.0,new property,1200.0,1,1,high,0.0,high floor,1.08
flat,134.0,3.0,2,3.0,Moderately Old,1701.0,0,0,medium,0.0,low floor,1.3
flat,221.0,3.0,3,3.0,Relatively New,1602.0,0,0,high,1.0,low floor,0.92
house,182.0,1.0,1,0.0,Moderately Old,1200.0,0,0,medium,1.0,mid floor,1.65
flat,210.0,2.0,2,2.0,Relatively New,778.0,0,0,medium,1.0,mid floor,0.56
flat,202.0,3.0,3,3.0,Relatively New,2400.0,1,0,high,0.0,high floor,3.0
flat,250.0,2.0,2,2.0,new property,1492.0,0,0,medium,2.0,mid floor,1.2
flat,174.0,3.0,3,3.0,Under Construction,1647.0,0,0,medium,1.0,high floor,1.2
flat,217.0,4.0,5,4.0,Relatively New,2701.0,1,0,high,0.0,low floor,4.0
house,18.0,3.0,2,1.0,old property,900.0,0,0,medium,1.0,mid floor,0.45
flat,230.0,3.0,3,3.0,Relatively New,1833.0,1,0,medium,2.0,low floor,0.9
flat,131.0,3.0,3,3.0,Relatively New,1145.0,0,0,medium,0.0,low floor,1.2
flat,134.0,4.0,1,0.0,new property,3008.0,0,0,medium,1.0,mid floor,1.6
flat,188.0,5.0,6,4.0,Relatively New,7444.0,1,0,low,1.0,low floor,15.0
flat,104.0,2.0,2,3.0,Moderately Old,1281.0,0,0,medium,2.0,low floor,1.02
flat,20.0,3.0,2,3.0,old property,2000.0,0,0,medium,1.0,high floor,1.1
flat,127.0,3.0,4,3.0,Relatively New,1315.0,1,0,high,0.0,high floor,1.55
flat,231.0,2.0,2,3.0,Relatively New,1730.0,0,0,medium,1.0,high floor,1.25
flat,211.0,4.0,4,4.0,new property,1809.0,0,0,medium,2.0,low floor,1.7
flat,235.0,2.0,2,2.0,new property,1105.0,0,0,medium,1.0,mid floor,0.9
flat,209.0,3.0,3,3.0,Relatively New,1852.0,0,0,high,1.0,mid floor,2.9
house,176.0,2.0,7,4.0,Relatively New,900.0,0,1,medium,1.0,high floor,2.1
flat,232.0,3.0,3,3.0,Moderately Old,1747.0,1,0,medium,2.0,low floor,1.3
flat,133.0,2.0,3,3.0,Relatively New,1161.0,1,0,medium,2.0,high floor,0.9
flat,231.0,4.0,4,3.0,Moderately Old,1575.0,0,0,high,1.0,high floor,0.9
flat,194.0,3.0,3,4.0,Relatively New,1800.0,0,0,high,2.0,high floor,1.45
flat,229.0,3.0,3,3.0,Moderately Old,1468.0,0,0,high,2.0,high floor,1.05
flat,141.0,5.0,4,4.0,new property,2956.0,0,0,low,1.0,mid floor,3.72
flat,226.0,4.0,4,4.0,new property,3700.0,1,0,low,1.0,high floor,4.4
flat,262.0,2.0,2,2.0,Relatively New,743.0,0,0,medium,1.0,high floor,0.3
house,213.0,2.0,2,2.0,old property,1440.0,0,0,medium,1.0,mid floor,1.95
flat,101.0,3.0,4,4.0,Moderately Old,2450.0,1,0,high,0.0,high floor,3.1
house,228.0,5.0,6,4.0,Relatively New,5140.0,0,0,medium,2.0,high floor,3.85
flat,132.0,3.0,2,2.0,Relatively New,717.0,0,0,medium,1.0,high floor,0.51
flat,231.0,4.0,5,4.0,Relatively New,2545.0,0,0,high,2.0,high floor,2.1
flat,223.0,3.0,3,4.0,Relatively New,1656.0,0,0,high,1.0,low floor,1.25
flat,262.0,2.0,2,2.0,Under Construction,1045.0,0,0,medium,1.0,high floor,0.99
flat,233.0,2.0,2,3.0,Relatively New,1380.0,0,0,medium,0.0,low floor,1.15
flat,195.0,3.0,3,3.0,Under Construction,2892.0,0,0,medium,2.0,low floor,6.02
house,105.0,2.0,2,1.0,Relatively New,583.0,0,0,medium,1.0,mid floor,0.4
house,65.0,3.0,3,3.0,Relatively New,900.0,0,0,medium,1.0,high floor,0.38
flat,174.0,3.0,3,3.0,new property,1500.0,0,0,high,1.0,high floor,1.05
flat,233.0,3.0,3,4.0,Relatively New,2296.0,1,0,medium,2.0,high floor,1.38
flat,220.0,3.0,3,3.0,new property,1774.0,1,0,medium,2.0,mid floor,1.08
flat,3.0,3.0,3,2.0,Relatively New,995.0,0,0,high,1.0,mid floor,0.53
flat,229.0,3.0,3,3.0,Relatively New,1618.0,0,1,medium,2.0,high floor,1.05
flat,240.0,4.0,3,3.0,Under Construction,2040.0,1,0,medium,2.0,high floor,1.07
flat,133.0,3.0,2,4.0,Relatively New,1550.0,1,0,high,0.0,low floor,1.2
flat,238.0,3.0,3,4.0,Relatively New,1817.0,1,0,medium,0.0,low floor,1.29
flat,215.0,3.0,3,4.0,new property,1900.0,1,0,medium,0.0,high floor,1.68
flat,226.0,1.0,1,1.0,Relatively New,366.0,0,0,low,2.0,low floor,0.31
flat,226.0,3.0,4,4.0,Relatively New,2407.0,1,0,high,0.0,low floor,2.22
flat,229.0,3.0,3,2.0,Relatively New,1618.0,0,0,medium,1.0,low floor,1.18
house,271.0,3.0,3,1.0,Moderately Old,900.0,0,0,low,1.0,mid floor,0.62
flat,133.0,3.0,3,4.0,Relatively New,1275.53,0,0,medium,2.0,high floor,1.2
flat,262.0,2.0,2,2.0,Relatively New,640.0,0,0,medium,1.0,high floor,0.26
flat,244.0,2.0,2,2.0,new property,1235.0,0,0,high,2.0,mid floor,1.15
flat,131.0,3.0,3,0.0,Relatively New,2450.0,0,0,medium,2.0,low floor,3.9
flat,127.0,3.0,3,3.0,new property,1465.0,0,1,medium,2.0,low floor,1.95
flat,240.0,3.0,3,4.0,Relatively New,1221.18,0,0,medium,2.0,low floor,0.82
flat,207.0,3.0,3,4.0,Relatively New,1761.0,1,0,high,1.0,high floor,4.7
house,134.0,4.0,5,2.0,Relatively New,2430.0,1,0,high,2.0,mid floor,5.9
flat,209.0,3.0,4,4.0,Relatively New,2134.0,1,0,high,0.0,low floor,3.4
flat,132.0,2.0,2,1.0,Relatively New,544.0,0,0,medium,2.0,high floor,0.3
flat,231.0,2.0,2,4.0,Relatively New,1426.0,0,1,medium,0.0,low floor,1.25
flat,230.0,2.0,2,2.0,Relatively New,1086.0,0,0,medium,2.0,low floor,0.6
house,1.0,9.0,9,4.0,Relatively New,2700.0,1,0,low,1.0,high floor,7.85
flat,132.0,2.0,2,2.0,Relatively New,608.0,0,0,medium,1.0,high floor,0.35
flat,250.0,2.0,2,3.0,Under Construction,1385.0,0,0,medium,2.0,low floor,1.25
flat,212.0,3.0,3,2.0,Relatively New,1428.0,0,0,medium,2.0,high floor,1.55
house,71.0,4.0,2,2.0,old property,1575.0,0,0,medium,1.0,mid floor,1.75
flat,212.0,4.0,4,1.0,Relatively New,1783.0,0,0,medium,2.0,low floor,1.66
flat,231.0,4.0,5,4.0,Relatively New,2390.0,1,0,medium,0.0,high floor,2.2
flat,132.0,3.0,3,3.0,Relatively New,1758.0,0,0,medium,2.0,high floor,1.32
flat,232.0,3.0,3,1.0,Relatively New,1747.0,0,0,low,2.0,high floor,2.2
flat,228.0,2.0,2,2.0,Relatively New,1000.0,0,0,medium,1.0,mid floor,0.75
flat,238.0,3.0,4,3.0,Relatively New,1679.0,1,1,medium,2.0,high floor,0.85
flat,194.0,1.0,1,0.0,Moderately Old,278.0,0,0,high,1.0,mid floor,0.29
flat,111.0,3.0,2,1.0,Relatively New,1111.0,0,0,medium,1.0,mid floor,0.42
flat,219.0,2.0,2,3.0,new property,1281.0,0,0,high,1.0,low floor,1.47
house,276.0,3.0,3,2.0,new property,1620.0,1,0,high,2.0,high floor,1.64
flat,223.0,2.0,2,3.0,Under Construction,1578.0,0,0,medium,2.0,low floor,1.45
flat,231.0,2.0,3,3.0,Relatively New,1420.0,0,0,high,0.0,low floor,1.18
flat,216.0,3.0,3,3.0,Relatively New,1466.0,0,0,high,1.0,high floor,1.2
flat,134.0,3.0,3,3.0,Relatively New,1579.0,0,0,medium,0.0,high floor,1.68
flat,240.0,4.0,4,3.0,Moderately Old,1893.0,0,0,medium,2.0,mid floor,0.8
flat,223.0,3.0,4,3.0,Under Construction,1946.0,0,0,medium,2.0,low floor,1.9
house,88.0,5.0,5,2.0,old property,1350.0,0,0,medium,1.0,high floor,2.0
flat,232.0,3.0,3,3.0,Relatively New,1900.0,0,0,medium,1.0,high floor,1.55
house,111.0,3.0,3,1.0,Moderately Old,1125.0,0,0,medium,1.0,mid floor,1.3
flat,174.0,1.0,1,0.0,Relatively New,669.0,0,0,medium,1.0,high floor,0.55
flat,230.0,3.0,3,3.0,Relatively New,1750.0,0,0,medium,2.0,high floor,1.35
flat,206.0,3.0,3,3.0,Under Construction,1500.0,0,0,medium,1.0,mid floor,3.5
flat,185.0,4.0,4,2.0,old property,3194.0,1,0,low,1.0,high floor,2.25
house,74.0,3.0,3,2.0,Relatively New,76.0,0,0,medium,1.0,mid floor,0.67
flat,207.0,3.0,3,3.0,Relatively New,1493.0,1,0,medium,1.0,high floor,2.5
flat,214.0,4.0,5,4.0,Relatively New,2172.0,1,0,high,1.0,mid floor,2.0
flat,208.0,4.0,4,3.0,Relatively New,2501.0,1,0,medium,1.0,high floor,2.7
flat,223.0,3.0,4,4.0,new property,1946.0,1,0,medium,1.0,high floor,2.69
flat,217.0,3.0,4,4.0,new property,1800.0,1,0,low,0.0,low floor,3.3
flat,134.0,3.0,3,4.0,Relatively New,2000.0,0,0,medium,0.0,high floor,1.8
flat,232.0,3.0,3,1.0,Relatively New,1746.0,0,0,high,1.0,high floor,1.72
flat,231.0,2.0,2,4.0,Relatively New,1380.0,0,1,medium,0.0,low floor,1.15
flat,104.0,2.0,2,1.0,Relatively New,1100.0,0,0,medium,2.0,mid floor,0.95
flat,133.0,3.0,4,4.0,Relatively New,1500.29,1,0,high,2.0,high floor,1.6
flat,215.0,2.0,2,4.0,Relatively New,1449.0,0,0,high,2.0,low floor,1.27
flat,214.0,3.0,5,3.0,Relatively New,1527.0,1,0,medium,2.0,high floor,1.66
flat,208.0,4.0,5,4.0,Relatively New,1900.0,1,0,high,1.0,high floor,3.0
flat,141.0,3.0,2,2.0,Relatively New,1420.0,0,0,medium,1.0,high floor,1.65
flat,214.0,3.0,3,3.0,Under Construction,1865.0,0,0,high,2.0,low floor,1.3
flat,223.0,3.0,3,2.0,Relatively New,1212.0,0,0,high,0.0,mid floor,1.25
flat,262.0,2.0,2,1.0,new property,590.0,0,0,medium,1.0,high floor,0.45
flat,198.0,3.0,2,2.0,old property,1275.0,0,0,medium,0.0,mid floor,1.35
flat,231.0,2.0,2,3.0,Relatively New,1660.0,0,0,medium,1.0,low floor,1.17
house,68.0,4.0,5,0.0,Moderately Old,330.0,0,0,medium,1.0,high floor,1.35
house,264.0,3.0,3,0.0,Moderately Old,9000.0,0,0,medium,1.0,mid floor,6.25
flat,226.0,2.0,2,1.0,Relatively New,1000.0,0,0,medium,1.0,mid floor,0.6
flat,242.0,2.0,2,1.0,Relatively New,51073.0,0,0,medium,1.0,high floor,0.24
flat,232.0,2.0,2,1.0,Relatively New,1231.0,0,0,medium,2.0,high floor,0.67
flat,129.0,2.0,2,2.0,Under Construction,1403.0,0,0,medium,1.0,high floor,1.5
house,208.0,4.0,4,4.0,Relatively New,267.0,1,1,medium,2.0,high floor,8.8
flat,196.0,3.0,3,4.0,Moderately Old,2000.0,0,0,high,0.0,high floor,1.55
flat,219.0,2.0,2,3.0,Relatively New,1250.0,0,1,medium,0.0,high floor,1.52
flat,235.0,3.0,3,2.0,Under Construction,1581.0,0,0,medium,2.0,mid floor,1.14
flat,212.0,4.0,4,2.0,new property,1819.0,0,0,medium,0.0,high floor,1.7
flat,137.0,4.0,5,3.0,Relatively New,3000.0,1,0,medium,0.0,high floor,3.4
house,101.0,4.0,5,3.0,old property,220.0,1,0,high,2.0,high floor,6.8
flat,128.0,3.0,4,4.0,Relatively New,3716.0,1,0,high,1.0,high floor,1.9
house,2.0,3.0,2,1.0,old property,250.0,1,0,medium,1.0,mid floor,2.25
house,13.0,1.0,1,0.0,Moderately Old,1500.0,0,0,medium,1.0,mid floor,1.0
flat,282.0,2.0,2,1.0,old property,1028.0,0,0,high,1.0,low floor,0.56
flat,262.0,2.0,2,3.0,new property,828.0,0,0,medium,2.0,high floor,0.55
flat,226.0,3.0,4,4.0,Relatively New,2090.0,1,0,low,0.0,low floor,2.25
house,134.0,4.0,4,4.0,new property,2430.0,1,0,medium,2.0,mid floor,5.5
house,163.0,4.0,4,4.0,old property,2700.0,0,0,high,2.0,high floor,6.0
house,188.0,3.0,3,2.0,Moderately Old,3240.0,1,0,low,0.0,mid floor,8.2
flat,174.0,3.0,3,4.0,new property,2211.0,1,0,medium,1.0,high floor,1.44
flat,53.0,4.0,4,4.0,new property,2500.0,0,0,high,2.0,mid floor,2.4
house,134.0,3.0,4,0.0,Relatively New,2150.0,0,0,medium,1.0,low floor,1.87
flat,212.0,3.0,3,3.0,Relatively New,1640.0,0,0,medium,1.0,low floor,2.06
flat,134.0,3.0,3,2.0,Moderately Old,1910.0,1,0,medium,2.0,mid floor,1.8
flat,230.0,3.0,3,3.0,Relatively New,1833.0,0,0,medium,2.0,high floor,0.89
flat,189.0,3.0,3,4.0,old property,1865.0,0,0,high,2.0,high floor,2.51
flat,250.0,2.0,2,4.0,Under Construction,1539.0,0,0,medium,1.0,low floor,1.25
flat,231.0,3.0,3,3.0,Relatively New,1436.0,0,0,medium,1.0,high floor,0.9
flat,139.0,4.0,5,4.0,Moderately Old,2670.0,1,0,medium,0.0,low floor,3.65
flat,153.0,3.0,3,4.0,Moderately Old,2070.0,1,0,medium,1.0,high floor,0.9
flat,212.0,4.0,4,2.0,Relatively New,1819.0,0,0,medium,2.0,mid floor,2.0
flat,238.0,4.0,4,4.0,Moderately Old,2139.0,1,0,high,0.0,low floor,1.65
house,145.0,5.0,5,1.0,Relatively New,2778.0,0,0,medium,1.0,mid floor,4.5
flat,175.0,4.0,3,4.0,Relatively New,2000.0,0,0,high,0.0,high floor,1.6
flat,220.0,3.0,3,2.0,Under Construction,1628.0,0,0,medium,2.0,high floor,1.92
house,43.0,1.0,3,2.0,Relatively New,720.0,0,1,medium,1.0,high floor,0.7
flat,207.0,4.0,4,3.0,Relatively New,2194.0,1,0,high,2.0,mid floor,2.8
flat,174.0,2.0,2,0.0,Under Construction,1578.0,1,0,medium,2.0,low floor,0.95
house,144.0,2.0,2,2.0,old property,1426.0,0,0,medium,1.0,high floor,1.5
house,267.0,2.0,4,0.0,old property,675.0,0,0,medium,1.0,mid floor,0.9
house,277.0,6.0,6,3.0,old property,2700.0,1,1,low,2.0,high floor,4.6
flat,196.0,3.0,3,4.0,old property,2119.0,1,0,medium,2.0,high floor,3.85
flat,134.0,3.0,3,3.0,Relatively New,1896.0,1,0,medium,2.0,low floor,2.22
flat,262.0,2.0,2,2.0,Relatively New,750.0,0,0,medium,1.0,high floor,0.38
